optimalnumber,probabilityrange,date,department,capacity,probability,day,month
327,0.79718983247790309,29/02/2016,3,150,0.47,1,2
437,0.84953422671004408,29/02/2016,3,200,0.47,1,2
257,0.66013703188490458,01/03/2016,3,100,0.4,2,3
346,0.72749627882342371,01/03/2016,3,135,0.4,2,3
384,0.76859753859151581,01/03/2016,3,150,0.4,2,3
513,0.82344631316495787,01/03/2016,3,200,0.4,2,3
219,0.69007376657928954,02/03/2016,3,100,0.47,3,3
294,0.75709330055004964,02/03/2016,3,135,0.47,3,3
327,0.79718983247790309,02/03/2016,3,150,0.47,3,3
437,0.84953422671004408,02/03/2016,3,200,0.47,3,3
219,0.69007376657928954,03/03/2016,3,100,0.47,4,3
294,0.75709330055004964,03/03/2016,3,135,0.47,4,3
327,0.79718983247790309,03/03/2016,3,150,0.47,4,3
437,0.84953422671004408,03/03/2016,3,200,0.47,4,3
228,0.6811183201156934,04/03/2016,3,100,0.45,5,3
307,0.74830605843924802,04/03/2016,3,135,0.45,5,3
342,0.78871339530508977,04/03/2016,3,150,0.45,5,3
456,0.84193165809647341,04/03/2016,3,200,0.45,5,3
223,0.68554071622061696,07/03/2016,3,100,0.46,1,3
301,0.75255377325840422,07/03/2016,3,135,0.46,1,3
334,0.79292728395700163,07/03/2016,3,150,0.46,1,3
446,0.84572444880116182,07/03/2016,3,200,0.46,1,3
257,0.66013703188490458,08/03/2016,3,100,0.4,2,3
346,0.72749627882342371,08/03/2016,3,135,0.4,2,3
384,0.76859753859151581,08/03/2016,3,150,0.4,2,3
513,0.82344631316495787,08/03/2016,3,200,0.4,2,3
219,0.69007376657928954,09/03/2016,3,100,0.47,3,3
294,0.75709330055004964,09/03/2016,3,135,0.47,3,3
327,0.79718983247790309,09/03/2016,3,150,0.47,3,3
437,0.84953422671004408,09/03/2016,3,200,0.47,3,3
214,0.69482467011973614,10/03/2016,3,100,0.48,4,3
288,0.76159738698802204,10/03/2016,3,135,0.48,4,3
320,0.80143253315270013,10/03/2016,3,150,0.48,4,3
428,0.8533736228424269,10/03/2016,3,200,0.48,4,3
228,0.6811183201156934,11/03/2016,3,100,0.45,5,3
307,0.74830605843924802,11/03/2016,3,135,0.45,5,3
342,0.78871339530508977,11/03/2016,3,150,0.45,5,3
456,0.84193165809647341,11/03/2016,3,200,0.45,5,3
219,0.69007376657928954,14/03/2016,3,100,0.47,1,3
294,0.75709330055004964,14/03/2016,3,135,0.47,1,3
327,0.79718983247790309,14/03/2016,3,150,0.47,1,3
437,0.84953422671004408,14/03/2016,3,200,0.47,1,3
257,0.66013703188490458,15/03/2016,3,100,0.4,2,3
346,0.72749627882342371,15/03/2016,3,135,0.4,2,3
384,0.76859753859151581,15/03/2016,3,150,0.4,2,3
513,0.82344631316495787,15/03/2016,3,200,0.4,2,3
223,0.68554071622061696,16/03/2016,3,100,0.46,3,3
301,0.75255377325840422,16/03/2016,3,135,0.46,3,3
334,0.79292728395700163,16/03/2016,3,150,0.46,3,3
446,0.84572444880116182,16/03/2016,3,200,0.46,3,3
219,0.69007376657928954,17/03/2016,3,100,0.47,4,3
294,0.75709330055004964,17/03/2016,3,135,0.47,4,3
327,0.79718983247790309,17/03/2016,3,150,0.47,4,3
437,0.84953422671004408,17/03/2016,3,200,0.47,4,3
228,0.6811183201156934,18/03/2016,3,100,0.45,5,3
307,0.74830605843924802,18/03/2016,3,135,0.45,5,3
342,0.78871339530508977,18/03/2016,3,150,0.45,5,3
456,0.84193165809647341,18/03/2016,3,200,0.45,5,3
219,0.69007376657928954,21/03/2016,3,100,0.47,1,3
294,0.75709330055004964,21/03/2016,3,135,0.47,1,3
327,0.79718983247790309,21/03/2016,3,150,0.47,1,3
437,0.84953422671004408,21/03/2016,3,200,0.47,1,3
257,0.66013703188490458,22/03/2016,3,100,0.4,2,3
346,0.72749627882342371,22/03/2016,3,135,0.4,2,3
384,0.76859753859151581,22/03/2016,3,150,0.4,2,3
513,0.82344631316495787,22/03/2016,3,200,0.4,2,3
223,0.68554071622061696,23/03/2016,3,100,0.46,3,3
301,0.75255377325840422,23/03/2016,3,135,0.46,3,3
334,0.79292728395700163,23/03/2016,3,150,0.46,3,3
446,0.84572444880116182,23/03/2016,3,200,0.46,3,3
228,0.6811183201156934,28/03/2016,3,100,0.45,1,3
307,0.74830605843924802,28/03/2016,3,135,0.45,1,3
342,0.78871339530508977,28/03/2016,3,150,0.45,1,3
456,0.84193165809647341,28/03/2016,3,200,0.45,1,3
257,0.66013703188490458,29/03/2016,3,100,0.4,2,3
346,0.72749627882342371,29/03/2016,3,135,0.4,2,3
384,0.76859753859151581,29/03/2016,3,150,0.4,2,3
513,0.82344631316495787,29/03/2016,3,200,0.4,2,3
223,0.68554071622061696,30/03/2016,3,100,0.46,3,3
301,0.75255377325840422,30/03/2016,3,135,0.46,3,3
334,0.79292728395700163,30/03/2016,3,150,0.46,3,3
446,0.84572444880116182,30/03/2016,3,200,0.46,3,3
219,0.69007376657928954,31/03/2016,3,100,0.47,4,3
294,0.75709330055004964,31/03/2016,3,135,0.47,4,3
327,0.79718983247790309,31/03/2016,3,150,0.47,4,3
437,0.84953422671004408,31/03/2016,3,200,0.47,4,3
239,0.67256412542825095,01/04/2016,3,100,0.43,5,4
322,0.73970791132923408,01/04/2016,3,135,0.43,5,4
358,0.78047354481432707,01/04/2016,3,150,0.43,5,4
477,0.83440414800631224,01/04/2016,3,200,0.43,5,4
228,0.6811183201156934,04/04/2016,3,100,0.45,1,4
307,0.74830605843924802,04/04/2016,3,135,0.45,1,4
342,0.78871339530508977,04/04/2016,3,150,0.45,1,4
456,0.84193165809647341,04/04/2016,3,200,0.45,1,4
264,0.65600733559733915,05/04/2016,3,100,0.39,2,4
355,0.72348000893189257,05/04/2016,3,135,0.39,2,4
394,0.7647666271641288,05/04/2016,3,150,0.39,2,4
526,0.81984075550824864,05/04/2016,3,200,0.39,2,4
234,0.67668849947613019,06/04/2016,3,100,0.44,3,4
314,0.74402700904137431,06/04/2016,3,135,0.44,3,4
349,0.78454936766841965,06/04/2016,3,150,0.44,3,4
466,0.83809362278537591,06/04/2016,3,200,0.44,3,4
223,0.68554071622061696,07/04/2016,3,100,0.46,4,4
301,0.75255377325840422,07/04/2016,3,135,0.46,4,4
334,0.79292728395700163,07/04/2016,3,150,0.46,4,4
446,0.84572444880116182,07/04/2016,3,200,0.46,4,4
234,0.67668849947613019,08/04/2016,3,100,0.44,5,4
314,0.74402700904137431,08/04/2016,3,135,0.44,5,4
349,0.78454936766841965,08/04/2016,3,150,0.44,5,4
466,0.83809362278537591,08/04/2016,3,200,0.44,5,4
234,0.67668849947613019,11/04/2016,3,100,0.44,1,4
314,0.74402700904137431,11/04/2016,3,135,0.44,1,4
349,0.78454936766841965,11/04/2016,3,150,0.44,1,4
466,0.83809362278537591,11/04/2016,3,200,0.44,1,4
270,0.65209820190088119,12/04/2016,3,100,0.38,2,4
364,0.71965888851313364,12/04/2016,3,135,0.38,2,4
405,0.76091875271355613,12/04/2016,3,150,0.38,2,4
540,0.81629941005183748,12/04/2016,3,200,0.38,2,4
234,0.67668849947613019,13/04/2016,3,100,0.44,3,4
314,0.74402700904137431,13/04/2016,3,135,0.44,3,4
349,0.78454936766841965,13/04/2016,3,150,0.44,3,4
466,0.83809362278537591,13/04/2016,3,200,0.44,3,4
234,0.67668849947613019,18/04/2016,3,100,0.44,1,4
314,0.74402700904137431,18/04/2016,3,135,0.44,1,4
349,0.78454936766841965,18/04/2016,3,150,0.44,1,4
466,0.83809362278537591,18/04/2016,3,200,0.44,1,4
270,0.65209820190088119,19/04/2016,3,100,0.38,2,4
364,0.71965888851313364,19/04/2016,3,135,0.38,2,4
405,0.76091875271355613,19/04/2016,3,150,0.38,2,4
540,0.81629941005183748,19/04/2016,3,200,0.38,2,4
223,0.68554071622061696,21/04/2016,3,100,0.46,4,4
301,0.75255377325840422,21/04/2016,3,135,0.46,4,4
334,0.79292728395700163,21/04/2016,3,150,0.46,4,4
446,0.84572444880116182,21/04/2016,3,200,0.46,4,4
234,0.67668849947613019,22/04/2016,3,100,0.44,5,4
314,0.74402700904137431,22/04/2016,3,135,0.44,5,4
349,0.78454936766841965,22/04/2016,3,150,0.44,5,4
466,0.83809362278537591,22/04/2016,3,200,0.44,5,4
234,0.67668849947613019,25/04/2016,3,100,0.44,1,4
314,0.74402700904137431,25/04/2016,3,135,0.44,1,4
349,0.78454936766841965,25/04/2016,3,150,0.44,1,4
466,0.83809362278537591,25/04/2016,3,200,0.44,1,4
278,0.64832622663182804,26/04/2016,3,100,0.37,2,4
374,0.71577603619748542,26/04/2016,3,135,0.37,2,4
416,0.75713735531986592,26/04/2016,3,150,0.37,2,4
555,0.81276078918394878,26/04/2016,3,200,0.37,2,4
228,0.6811183201156934,27/04/2016,3,100,0.45,3,4
307,0.74830605843924802,27/04/2016,3,135,0.45,3,4
342,0.78871339530508977,27/04/2016,3,150,0.45,3,4
456,0.84193165809647341,27/04/2016,3,200,0.45,3,4
223,0.68554071622061696,28/04/2016,3,100,0.46,4,4
301,0.75255377325840422,28/04/2016,3,135,0.46,4,4
334,0.79292728395700163,28/04/2016,3,150,0.46,4,4
446,0.84572444880116182,28/04/2016,3,200,0.46,4,4
239,0.67256412542825095,29/04/2016,3,100,0.43,5,4
322,0.73970791132923408,29/04/2016,3,135,0.43,5,4
358,0.78047354481432707,29/04/2016,3,150,0.43,5,4
477,0.83440414800631224,29/04/2016,3,200,0.43,5,4
245,0.66827534175116876,02/05/2016,3,100,0.42,1,5
329,0.73566091113263155,02/05/2016,3,135,0.42,1,5
366,0.77654319455925525,02/05/2016,3,150,0.42,1,5
489,0.83070219178189653,02/05/2016,3,200,0.42,1,5
286,0.64443625099416335,03/05/2016,3,100,0.36,2,5
384,0.71201127324616331,03/05/2016,3,135,0.36,2,5
427,0.75348015542033397,03/05/2016,3,150,0.36,2,5
570,0.80929346381103284,03/05/2016,3,200,0.36,2,5
245,0.66827534175116876,04/05/2016,3,100,0.42,3,5
329,0.73566091113263155,04/05/2016,3,135,0.42,3,5
366,0.77654319455925525,04/05/2016,3,150,0.42,3,5
489,0.83070219178189653,04/05/2016,3,200,0.42,3,5
239,0.67256412542825095,05/05/2016,3,100,0.43,4,5
322,0.73970791132923408,05/05/2016,3,135,0.43,4,5
358,0.78047354481432707,05/05/2016,3,150,0.43,4,5
477,0.83440414800631224,05/05/2016,3,200,0.43,4,5
251,0.66412761311133017,06/05/2016,3,100,0.41,5,5
337,0.73156222289101847,06/05/2016,3,135,0.41,5,5
375,0.77257501842092302,06/05/2016,3,150,0.41,5,5
501,0.82702384962330333,06/05/2016,3,200,0.41,5,5
245,0.66827534175116876,09/05/2016,3,100,0.42,1,5
329,0.73566091113263155,09/05/2016,3,135,0.42,1,5
366,0.77654319455925525,09/05/2016,3,150,0.42,1,5
489,0.83070219178189653,09/05/2016,3,200,0.42,1,5
286,0.64443625099416335,10/05/2016,3,100,0.36,2,5
384,0.71201127324616331,10/05/2016,3,135,0.36,2,5
427,0.75348015542033397,10/05/2016,3,150,0.36,2,5
570,0.80929346381103284,10/05/2016,3,200,0.36,2,5
239,0.67256412542825095,11/05/2016,3,100,0.43,3,5
322,0.73970791132923408,11/05/2016,3,135,0.43,3,5
358,0.78047354481432707,11/05/2016,3,150,0.43,3,5
477,0.83440414800631224,11/05/2016,3,200,0.43,3,5
239,0.67256412542825095,12/05/2016,3,100,0.43,4,5
322,0.73970791132923408,12/05/2016,3,135,0.43,4,5
358,0.78047354481432707,12/05/2016,3,150,0.43,4,5
477,0.83440414800631224,12/05/2016,3,200,0.43,4,5
251,0.66412761311133017,13/05/2016,3,100,0.41,5,5
337,0.73156222289101847,13/05/2016,3,135,0.41,5,5
375,0.77257501842092302,13/05/2016,3,150,0.41,5,5
501,0.82702384962330333,13/05/2016,3,200,0.41,5,5
245,0.66827534175116876,16/05/2016,3,100,0.42,1,5
329,0.73566091113263155,16/05/2016,3,135,0.42,1,5
366,0.77654319455925525,16/05/2016,3,150,0.42,1,5
489,0.83070219178189653,16/05/2016,3,200,0.42,1,5
294,0.64077124501519833,17/05/2016,3,100,0.35,2,5
395,0.70826852402001927,17/05/2016,3,135,0.35,2,5
439,0.74978405870079512,17/05/2016,3,150,0.35,2,5
586,0.80581267579880056,17/05/2016,3,200,0.35,2,5
245,0.66827534175116876,18/05/2016,3,100,0.42,3,5
329,0.73566091113263155,18/05/2016,3,135,0.42,3,5
366,0.77654319455925525,18/05/2016,3,150,0.42,3,5
489,0.83070219178189653,18/05/2016,3,200,0.42,3,5
239,0.67256412542825095,19/05/2016,3,100,0.43,4,5
322,0.73970791132923408,19/05/2016,3,135,0.43,4,5
358,0.78047354481432707,19/05/2016,3,150,0.43,4,5
477,0.83440414800631224,19/05/2016,3,200,0.43,4,5
251,0.66412761311133017,20/05/2016,3,100,0.41,5,5
337,0.73156222289101847,20/05/2016,3,135,0.41,5,5
375,0.77257501842092302,20/05/2016,3,150,0.41,5,5
501,0.82702384962330333,20/05/2016,3,200,0.41,5,5
239,0.67256412542825095,23/05/2016,3,100,0.43,1,5
322,0.73970791132923408,23/05/2016,3,135,0.43,1,5
358,0.78047354481432707,23/05/2016,3,150,0.43,1,5
477,0.83440414800631224,23/05/2016,3,200,0.43,1,5
294,0.64077124501519833,24/05/2016,3,100,0.35,2,5
395,0.70826852402001927,24/05/2016,3,135,0.35,2,5
439,0.74978405870079512,24/05/2016,3,150,0.35,2,5
586,0.80581267579880056,24/05/2016,3,200,0.35,2,5
245,0.66827534175116876,25/05/2016,3,100,0.42,3,5
329,0.73566091113263155,25/05/2016,3,135,0.42,3,5
366,0.77654319455925525,25/05/2016,3,150,0.42,3,5
489,0.83070219178189653,25/05/2016,3,200,0.42,3,5
234,0.67668849947613019,26/05/2016,3,100,0.44,4,5
314,0.74402700904137431,26/05/2016,3,135,0.44,4,5
349,0.78454936766841965,26/05/2016,3,150,0.44,4,5
466,0.83809362278537591,26/05/2016,3,200,0.44,4,5
251,0.66412761311133017,27/05/2016,3,100,0.41,5,5
337,0.73156222289101847,27/05/2016,3,135,0.41,5,5
375,0.77257501842092302,27/05/2016,3,150,0.41,5,5
501,0.82702384962330333,27/05/2016,3,200,0.41,5,5
239,0.67256412542825095,30/05/2016,3,100,0.43,1,5
322,0.73970791132923408,30/05/2016,3,135,0.43,1,5
358,0.78047354481432707,30/05/2016,3,150,0.43,1,5
477,0.83440414800631224,30/05/2016,3,200,0.43,1,5
286,0.64443625099416335,31/05/2016,3,100,0.36,2,5
384,0.71201127324616331,31/05/2016,3,135,0.36,2,5
427,0.75348015542033397,31/05/2016,3,150,0.36,2,5
570,0.80929346381103284,31/05/2016,3,200,0.36,2,5
264,0.65600733559733915,01/06/2016,3,100,0.39,3,6
355,0.72348000893189257,01/06/2016,3,135,0.39,3,6
394,0.7647666271641288,01/06/2016,3,150,0.39,3,6
526,0.81984075550824864,01/06/2016,3,200,0.39,3,6
251,0.66412761311133017,02/06/2016,3,100,0.41,4,6
337,0.73156222289101847,02/06/2016,3,135,0.41,4,6
375,0.77257501842092302,02/06/2016,3,150,0.41,4,6
501,0.82702384962330333,02/06/2016,3,200,0.41,4,6
270,0.65209820190088119,03/06/2016,3,100,0.38,5,6
364,0.71965888851313364,03/06/2016,3,135,0.38,5,6
405,0.76091875271355613,03/06/2016,3,150,0.38,5,6
540,0.81629941005183748,03/06/2016,3,200,0.38,5,6
264,0.65600733559733915,06/06/2016,3,100,0.39,1,6
355,0.72348000893189257,06/06/2016,3,135,0.39,1,6
394,0.7647666271641288,06/06/2016,3,150,0.39,1,6
526,0.81984075550824864,06/06/2016,3,200,0.39,1,6
302,0.63710851390589529,07/06/2016,3,100,0.34,2,6
407,0.70454887702239588,07/06/2016,3,135,0.34,2,6
452,0.74617287339458371,07/06/2016,3,150,0.34,2,6
604,0.80240695997393163,07/06/2016,3,200,0.34,2,6
257,0.66013703188490458,08/06/2016,3,100,0.4,3,6
346,0.72749627882342371,08/06/2016,3,135,0.4,3,6
384,0.76859753859151581,08/06/2016,3,150,0.4,3,6
513,0.82344631316495787,08/06/2016,3,200,0.4,3,6
251,0.66412761311133017,09/06/2016,3,100,0.41,4,6
337,0.73156222289101847,09/06/2016,3,135,0.41,4,6
375,0.77257501842092302,09/06/2016,3,150,0.41,4,6
501,0.82702384962330333,09/06/2016,3,200,0.41,4,6
270,0.65209820190088119,10/06/2016,3,100,0.38,5,6
364,0.71965888851313364,10/06/2016,3,135,0.38,5,6
405,0.76091875271355613,10/06/2016,3,150,0.38,5,6
540,0.81629941005183748,10/06/2016,3,200,0.38,5,6
257,0.66013703188490458,13/06/2016,3,100,0.4,1,6
346,0.72749627882342371,13/06/2016,3,135,0.4,1,6
384,0.76859753859151581,13/06/2016,3,150,0.4,1,6
513,0.82344631316495787,13/06/2016,3,200,0.4,1,6
302,0.63710851390589529,14/06/2016,3,100,0.34,2,6
407,0.70454887702239588,14/06/2016,3,135,0.34,2,6
452,0.74617287339458371,14/06/2016,3,150,0.34,2,6
604,0.80240695997393163,14/06/2016,3,200,0.34,2,6
257,0.66013703188490458,15/06/2016,3,100,0.4,3,6
346,0.72749627882342371,15/06/2016,3,135,0.4,3,6
384,0.76859753859151581,15/06/2016,3,150,0.4,3,6
513,0.82344631316495787,15/06/2016,3,200,0.4,3,6
257,0.66013703188490458,16/06/2016,3,100,0.4,4,6
346,0.72749627882342371,16/06/2016,3,135,0.4,4,6
384,0.76859753859151581,16/06/2016,3,150,0.4,4,6
513,0.82344631316495787,16/06/2016,3,200,0.4,4,6
264,0.65600733559733915,17/06/2016,3,100,0.39,5,6
355,0.72348000893189257,17/06/2016,3,135,0.39,5,6
394,0.7647666271641288,17/06/2016,3,150,0.39,5,6
526,0.81984075550824864,17/06/2016,3,200,0.39,5,6
257,0.66013703188490458,20/06/2016,3,100,0.4,1,6
346,0.72749627882342371,20/06/2016,3,135,0.4,1,6
384,0.76859753859151581,20/06/2016,3,150,0.4,1,6
513,0.82344631316495787,20/06/2016,3,200,0.4,1,6
311,0.63344826229462137,21/06/2016,3,100,0.33,2,6
419,0.70094325749356634,21/06/2016,3,135,0.33,2,6
466,0.74260968276588113,21/06/2016,3,150,0.33,2,6
622,0.79904866707370759,21/06/2016,3,200,0.33,2,6
264,0.65600733559733915,22/06/2016,3,100,0.39,3,6
355,0.72348000893189257,22/06/2016,3,135,0.39,3,6
394,0.7647666271641288,22/06/2016,3,150,0.39,3,6
526,0.81984075550824864,22/06/2016,3,200,0.39,3,6
251,0.66412761311133017,23/06/2016,3,100,0.41,4,6
337,0.73156222289101847,23/06/2016,3,135,0.41,4,6
375,0.77257501842092302,23/06/2016,3,150,0.41,4,6
501,0.82702384962330333,23/06/2016,3,200,0.41,4,6
270,0.65209820190088119,24/06/2016,3,100,0.38,5,6
364,0.71965888851313364,24/06/2016,3,135,0.38,5,6
405,0.76091875271355613,24/06/2016,3,150,0.38,5,6
540,0.81629941005183748,24/06/2016,3,200,0.38,5,6
264,0.65600733559733915,27/06/2016,3,100,0.39,1,6
355,0.72348000893189257,27/06/2016,3,135,0.39,1,6
394,0.7647666271641288,27/06/2016,3,150,0.39,1,6
526,0.81984075550824864,27/06/2016,3,200,0.39,1,6
302,0.63710851390589529,28/06/2016,3,100,0.34,2,6
407,0.70454887702239588,28/06/2016,3,135,0.34,2,6
452,0.74617287339458371,28/06/2016,3,150,0.34,2,6
604,0.80240695997393163,28/06/2016,3,200,0.34,2,6
264,0.65600733559733915,29/06/2016,3,100,0.39,3,6
355,0.72348000893189257,29/06/2016,3,135,0.39,3,6
394,0.7647666271641288,29/06/2016,3,150,0.39,3,6
526,0.81984075550824864,29/06/2016,3,200,0.39,3,6
264,0.65600733559733915,30/06/2016,3,100,0.39,4,6
355,0.72348000893189257,30/06/2016,3,135,0.39,4,6
394,0.7647666271641288,30/06/2016,3,150,0.39,4,6
526,0.81984075550824864,30/06/2016,3,200,0.39,4,6
245,0.66827534175116876,01/07/2016,3,100,0.42,5,7
329,0.73566091113263155,01/07/2016,3,135,0.42,5,7
366,0.77654319455925525,01/07/2016,3,150,0.42,5,7
489,0.83070219178189653,01/07/2016,3,200,0.42,5,7
234,0.67668849947613019,04/07/2016,3,100,0.44,1,7
314,0.74402700904137431,04/07/2016,3,135,0.44,1,7
349,0.78454936766841965,04/07/2016,3,150,0.44,1,7
466,0.83809362278537591,04/07/2016,3,200,0.44,1,7
278,0.64832622663182804,05/07/2016,3,100,0.37,2,7
374,0.71577603619748542,05/07/2016,3,135,0.37,2,7
416,0.75713735531986592,05/07/2016,3,150,0.37,2,7
555,0.81276078918394878,05/07/2016,3,200,0.37,2,7
239,0.67256412542825095,06/07/2016,3,100,0.43,3,7
322,0.73970791132923408,06/07/2016,3,135,0.43,3,7
358,0.78047354481432707,06/07/2016,3,150,0.43,3,7
477,0.83440414800631224,06/07/2016,3,200,0.43,3,7
234,0.67668849947613019,08/07/2016,3,100,0.44,5,7
314,0.74402700904137431,08/07/2016,3,135,0.44,5,7
349,0.78454936766841965,08/07/2016,3,150,0.44,5,7
466,0.83809362278537591,08/07/2016,3,200,0.44,5,7
245,0.66827534175116876,11/07/2016,3,100,0.42,1,7
329,0.73566091113263155,11/07/2016,3,135,0.42,1,7
366,0.77654319455925525,11/07/2016,3,150,0.42,1,7
489,0.83070219178189653,11/07/2016,3,200,0.42,1,7
286,0.64443625099416335,12/07/2016,3,100,0.36,2,7
384,0.71201127324616331,12/07/2016,3,135,0.36,2,7
427,0.75348015542033397,12/07/2016,3,150,0.36,2,7
570,0.80929346381103284,12/07/2016,3,200,0.36,2,7
239,0.67256412542825095,13/07/2016,3,100,0.43,3,7
322,0.73970791132923408,13/07/2016,3,135,0.43,3,7
358,0.78047354481432707,13/07/2016,3,150,0.43,3,7
477,0.83440414800631224,13/07/2016,3,200,0.43,3,7
234,0.67668849947613019,14/07/2016,3,100,0.44,4,7
314,0.74402700904137431,14/07/2016,3,135,0.44,4,7
349,0.78454936766841965,14/07/2016,3,150,0.44,4,7
466,0.83809362278537591,14/07/2016,3,200,0.44,4,7
245,0.66827534175116876,15/07/2016,3,100,0.42,5,7
329,0.73566091113263155,15/07/2016,3,135,0.42,5,7
366,0.77654319455925525,15/07/2016,3,150,0.42,5,7
489,0.83070219178189653,15/07/2016,3,200,0.42,5,7
234,0.67668849947613019,18/07/2016,3,100,0.44,1,7
314,0.74402700904137431,18/07/2016,3,135,0.44,1,7
349,0.78454936766841965,18/07/2016,3,150,0.44,1,7
466,0.83809362278537591,18/07/2016,3,200,0.44,1,7
286,0.64443625099416335,19/07/2016,3,100,0.36,2,7
384,0.71201127324616331,19/07/2016,3,135,0.36,2,7
427,0.75348015542033397,19/07/2016,3,150,0.36,2,7
570,0.80929346381103284,19/07/2016,3,200,0.36,2,7
234,0.67668849947613019,20/07/2016,3,100,0.44,3,7
314,0.74402700904137431,20/07/2016,3,135,0.44,3,7
349,0.78454936766841965,20/07/2016,3,150,0.44,3,7
466,0.83809362278537591,20/07/2016,3,200,0.44,3,7
234,0.67668849947613019,21/07/2016,3,100,0.44,4,7
314,0.74402700904137431,21/07/2016,3,135,0.44,4,7
349,0.78454936766841965,21/07/2016,3,150,0.44,4,7
466,0.83809362278537591,21/07/2016,3,200,0.44,4,7
239,0.67256412542825095,22/07/2016,3,100,0.43,5,7
322,0.73970791132923408,22/07/2016,3,135,0.43,5,7
358,0.78047354481432707,22/07/2016,3,150,0.43,5,7
477,0.83440414800631224,22/07/2016,3,200,0.43,5,7
239,0.67256412542825095,25/07/2016,3,100,0.43,1,7
322,0.73970791132923408,25/07/2016,3,135,0.43,1,7
358,0.78047354481432707,25/07/2016,3,150,0.43,1,7
477,0.83440414800631224,25/07/2016,3,200,0.43,1,7
286,0.64443625099416335,26/07/2016,3,100,0.36,2,7
384,0.71201127324616331,26/07/2016,3,135,0.36,2,7
427,0.75348015542033397,26/07/2016,3,150,0.36,2,7
570,0.80929346381103284,26/07/2016,3,200,0.36,2,7
234,0.67668849947613019,27/07/2016,3,100,0.44,3,7
314,0.74402700904137431,27/07/2016,3,135,0.44,3,7
349,0.78454936766841965,27/07/2016,3,150,0.44,3,7
466,0.83809362278537591,27/07/2016,3,200,0.44,3,7
228,0.6811183201156934,28/07/2016,3,100,0.45,4,7
307,0.74830605843924802,28/07/2016,3,135,0.45,4,7
342,0.78871339530508977,28/07/2016,3,150,0.45,4,7
456,0.84193165809647341,28/07/2016,3,200,0.45,4,7
245,0.66827534175116876,29/07/2016,3,100,0.42,5,7
329,0.73566091113263155,29/07/2016,3,135,0.42,5,7
366,0.77654319455925525,29/07/2016,3,150,0.42,5,7
489,0.83070219178189653,29/07/2016,3,200,0.42,5,7
245,0.66827534175116876,01/08/2016,3,100,0.42,1,8
329,0.73566091113263155,01/08/2016,3,135,0.42,1,8
366,0.77654319455925525,01/08/2016,3,150,0.42,1,8
489,0.83070219178189653,01/08/2016,3,200,0.42,1,8
286,0.64443625099416335,02/08/2016,3,100,0.36,2,8
384,0.71201127324616331,02/08/2016,3,135,0.36,2,8
427,0.75348015542033397,02/08/2016,3,150,0.36,2,8
570,0.80929346381103284,02/08/2016,3,200,0.36,2,8
245,0.66827534175116876,03/08/2016,3,100,0.42,3,8
329,0.73566091113263155,03/08/2016,3,135,0.42,3,8
366,0.77654319455925525,03/08/2016,3,150,0.42,3,8
489,0.83070219178189653,03/08/2016,3,200,0.42,3,8
239,0.67256412542825095,04/08/2016,3,100,0.43,4,8
322,0.73970791132923408,04/08/2016,3,135,0.43,4,8
358,0.78047354481432707,04/08/2016,3,150,0.43,4,8
477,0.83440414800631224,04/08/2016,3,200,0.43,4,8
245,0.66827534175116876,05/08/2016,3,100,0.42,5,8
329,0.73566091113263155,05/08/2016,3,135,0.42,5,8
366,0.77654319455925525,05/08/2016,3,150,0.42,5,8
489,0.83070219178189653,05/08/2016,3,200,0.42,5,8
245,0.66827534175116876,08/08/2016,3,100,0.42,1,8
329,0.73566091113263155,08/08/2016,3,135,0.42,1,8
366,0.77654319455925525,08/08/2016,3,150,0.42,1,8
489,0.83070219178189653,08/08/2016,3,200,0.42,1,8
278,0.64832622663182804,09/08/2016,3,100,0.37,2,8
374,0.71577603619748542,09/08/2016,3,135,0.37,2,8
416,0.75713735531986592,09/08/2016,3,150,0.37,2,8
555,0.81276078918394878,09/08/2016,3,200,0.37,2,8
245,0.66827534175116876,10/08/2016,3,100,0.42,3,8
329,0.73566091113263155,10/08/2016,3,135,0.42,3,8
366,0.77654319455925525,10/08/2016,3,150,0.42,3,8
489,0.83070219178189653,10/08/2016,3,200,0.42,3,8
234,0.67668849947613019,11/08/2016,3,100,0.44,4,8
314,0.74402700904137431,11/08/2016,3,135,0.44,4,8
349,0.78454936766841965,11/08/2016,3,150,0.44,4,8
466,0.83809362278537591,11/08/2016,3,200,0.44,4,8
245,0.66827534175116876,12/08/2016,3,100,0.42,5,8
329,0.73566091113263155,12/08/2016,3,135,0.42,5,8
366,0.77654319455925525,12/08/2016,3,150,0.42,5,8
489,0.83070219178189653,12/08/2016,3,200,0.42,5,8
286,0.64443625099416335,16/08/2016,3,100,0.36,2,8
384,0.71201127324616331,16/08/2016,3,135,0.36,2,8
427,0.75348015542033397,16/08/2016,3,150,0.36,2,8
570,0.80929346381103284,16/08/2016,3,200,0.36,2,8
245,0.66827534175116876,17/08/2016,3,100,0.42,3,8
329,0.73566091113263155,17/08/2016,3,135,0.42,3,8
366,0.77654319455925525,17/08/2016,3,150,0.42,3,8
489,0.83070219178189653,17/08/2016,3,200,0.42,3,8
234,0.67668849947613019,18/08/2016,3,100,0.44,4,8
314,0.74402700904137431,18/08/2016,3,135,0.44,4,8
349,0.78454936766841965,18/08/2016,3,150,0.44,4,8
